"uniqueid","parentid","lctype","title","description","startdate","enddate"
"HUMN1001.200810","HUMN1001","S","(2008 - 2009, Semester 1)","","",""
"HUMN1001.200820","HUMN1001","S","(2008 - 2009, Semester 2)","","",""
"IBSR6004","","C","IBSR6004 - International Business Strategy","","",""
"IBSR6004.200510","IBSR6004","S","(2005 - 2006, Semester 1)","","",""
"IGMT6050","","C","IGMT6050 - Comparative Labour Relations","","",""
"IGMT6050.200515","IGMT6050","S","(2005 - 2006, Year)","","",""
"IMGT6000","","C","IMGT6000 - International Finance","","",""
"IMGT6000.200420","IMGT6000","S","(2004 - 2005, Semester 2)","","",""
"IMGT6000.200520","IMGT6000","S","(2005 - 2006, Semester 2)","","",""
"IMGT6050","","C","IMGT6050 - International Comparative Labour Relations","","",""
"IMGT6050.200530","IMGT6050","S","(2005 - 2006, Summer)","","",""
"IMGT6050.200630","IMGT6050","S","(2006 - 2007, Summer)","","",""
"IMGT6050.200730","IMGT6050","S","(2007 - 2008, Summer)","","",""
"indefinite","","C","Indefinite","","",""
"INGR6020","","C","INGR6020 - Comparative Government","","",""
"INGR6020.200710","INGR6020","S","(2007 - 2008, Semester 1)","","",""
"INGR6020.200810","INGR6020","S","(2000 - 2009, Semester 1)","","",""
"INGR6030","","C","INGR6030 - Caribbean Integration","","",""
"INGR6030.200710","INGR6030","S","(2007 - 2008, Semester 1)","","",""
"INGR6030.200810","INGR6030","S","(2008 - 2009, Semester 1)","","",""
"INGR6040","","C","INGR6040 - The European Union and the African Union","","",""
"INGR6040.200720","INGR6040","S","(2007 - 2008, Semester 2)","","",""
"INGR6040.200820","INGR6040","S","(2008 - 2009, Semester 2)","","",""
"INTMT6000","","C","M.Sc. International Management","","",""
"INTMT6000.200610","INTMT6000","S","(2006 - 2007, Semester 1)","","",""
"INTMT6000.200615","INTMT6000","S","(2006 - 2007, Year)","","",""
"INTR6004","","C","INTR6004 - International Trade Policy","","",""
"INTR6004.200510","INTR6004","S","(2005 - 2006, Semester 1)","","",""
"LAER6000","","C","LAER6000 - Labour History","","",""
"LAER6000.200810","LAER6000","S","(2008 - 2009, Semester 1)","","",""
"LAER6001","","C","LAER6001 - Employment Relations in a Global Environment","","",""
"LAER6002","","C","LAER6002 - International Labour Law","","",""
"LAER6002.200810","LAER6002","S","(2008 - 2009, Semester 1)","","",""
"LAER6003","","C","LAER6003 -Collective Bargaining and Disputes Resolution","","",""
"LAER6003.200810","LAER6003","S","(2008 - 2009, Semester 1)","","",""
"LAER6004","","C","LAER6004 - Compensation and Benefits Policy","","",""
"LAER6004.200810","LAER6004","S","(2008 - 2009, Semester 1)","","",""
"LAER6006","","C","LAER6006 - Organisational and Industrial Psychology","","",""
"LAER6006.200820","LAER6006","S","(2008 - 2009, Semester 2)","","",""
"LAER6007","","C","LAER6007 - Occupational Safety, Health and the Environment","","",""
"LAER6007.200810","LAER6007","S","(2008 - 2009, Semester 1)","","",""
"LAER6009","","C","LAER6009 - Human Resources Information Systems","","",""
"LAER6009.200810","LAER6009","S","(2008 - 2009, Semester 1)","","",""
"LAER6011","","C","LAER6011 - Human Resource Management Strategy","","",""
"LAER6011.200810","LAER6011","S","(2008 - 2009, Semester 1)","","",""
"LAER6901","","C","LAER6901 - Research Methods 2","","",""
"LAER6901.1","","C","LAER6901 - Research Methods 1","","",""
"LAER6901.200810","LAER6901","S","(2008 - 2009, Semester 1)","","",""
"LAER6901.200810.1","LAER6901.1","S","(2008 - 2009, Semester 1)","","",""
"LAW1010","","C","LAW1010 - Law and Legal Systems","","",""
"LAW1010.200610","LAW1010","S","(2006 - 2007, Semester 1)","","",""
"LAW1010.200710","LAW1010","S","(2007 - 2008, Semester 1)","","",""
"LAW1010.200810","LAW1010","S","(2008 - 2009, Semester 1)","","",""
"LAW1230","","C","LAW1230 - Legal Methods, Research and Writing","","",""
"LAW1230.200610","LAW1230","S","(2006 - 2007, Semester 1)","","",""
"LAW1230.200710","LAW1230","S","(2007 - 2008, Semester 1)","","",""
"LAW2220","","C","LAW2220 - Real Property II","","",""
"LAW2220.200620","LAW2220","S","(2006 - 2007, Semester 2)","","",""
"LAW2320","","C","LAW2320 - Public International Law","","",""
"LAW2320.200620","LAW2320","S","(2006 - 2007, Semester 2)","","",""
"LAW2810","","C","LAW2810 - Equitable Remedies Law","","",""
"LAW2810.200620","LAW2810","S","(2006 - 2007, Semester 2)","","",""
"LAW3010","","C","LAW3010 - Industrial Relations Law","","",""
"LAW3010.200615","LAW3010","S","(2006 - 2007, Year)","","",""
"LAW3010.200720","LAW3010","S","(2007 - 2008, Semester 2)","","",""
"LAW3020","","C","LAW3020 - Employment Law","","",""
"LAW3020.200710","LAW3020","S","(2007 - 2008, Semester 1)","","",""
"LAW3020.200720","LAW3020","S","(2007 - 2008, Semester 2)","","",""
"LAW3020.200810","LAW3020","S","(2008 - 2009, Semester 1)","","",""
"LAW3030","","C","LAW3030 - Discrimination in employment","","",""
"LAW3030.200720","LAW3030","S","(2007 - 2008, Semester 2)","","",""
"LAW3030.200820","LAW3030","S","(2008 - 2009, Semester 2)","","",""
"LAW3340","","C","LAW3340 - European Union Law","","",""
"LAW3340.200620","LAW3340","S","(2006 - 2007, Semester 2)","","",""
"LAW3640","","C","LAW3640 - Introduction to Offshore Financial Law","","",""
"LAW3640.200520","LAW3640","S","(2005 - 2006, Semester 2)","","",""
"LAW3640.200615","LAW3640","S","(2006 - 2007, Year)","","",""
"LAW3640.200720","LAW3640","S","(2007 - 2008, Semester 2)","","",""
"LAW3640.200820","LAW3640","S","(2008 - 2009, Semester 2)","","",""
"LAW3650","","C","LAW3650 - Competition Law","","",""
"LAW3650.200620","LAW3650","S","(2006 - 2007, Semester 2)","","",""
"LAW6130","","C","LAW6130 - Comparative Labour Law in a Corporate Environment","","",""
"LAW6130.2006.15","LAW6130","S","(2006 - 2007, Year)","","",""
"LAW6130.200720","LAW6130","S","(2007 - 2008, Semester 2)","","",""
"LAW6130.200810","LAW6130","S","(2008 - 2009, Semester 1)","","",""
"LAW6450","","C","LAW6450 - LLM Offshore Financial Law","","",""
"LAW6450.200615","LAW6450","S","(2006 - 2007, Year)","","",""
"LAW6450.200720","LAW6450","S","(2007 - 2008, Semester 2)","","",""
"LAW6450.200820","LAW6450","S","(2008 - 2009, Semester 2)","","",""
"LING1001","","C","LING1001 - Introduction to Phonetics and Phonology","","",""
"LING1001.200820","LING1001","S","(2008 - 2009, Semester 2)","","",""
"LING1003","","C","LING1003 - Essentials of English Grammar","","",""
"LING1003.200810","LING1003","S","(2008 - 2009, Semester 1)","","",""
"LING1003.200820","LING1003","S","(2008 - 2009, Semester 2)","","",""
"LING1005","","C","LING1005 - Introduction to Language","","",""
"LING1005.200810","LING1005","S","(2008 - 2009, Semester 1)","","",""
"LING1301","","C","LING1301 - Language and Communication in the Caribbean","","",""
"LING1301.200810","LING1301","S","(2008 - 2009, Semester 1)","","",""
"LING1401","","C","LING1401 - Introduction to Language and Linguistics","","",""
"LING1401.200420","LING1401","S","(2004 - 2005, Semester 2)","","",""
"LING1401.200520","LING1401","S","(2005 - 2006, Semester 2)","","",""
"LING1401.200620","LING1401","S","(2006 - 2007, Semester 2)","","",""
"LING1402","","C","LING1402 - Introduction to Language Structure","","",""
"LING1402.200510","LING1402","S","(2005 - 2006, Semester 1)","","",""
"LING1402.200610","LING1402","S","(2006 - 2007, Semester 1)","","",""
"LING2007","","C","LING2007 - Pragmatics","","",""
"LING2007.200610","LING2007","S","(2006 - 2007, Semester 1)","","",""
"LING2301","","C","LING2301 - Sociology of Language","","",""
"LING2301.200410","LING2301","S","(2004 - 2005, Semester 1)","","",""
"LING2301.200810","LING2301","S","(2008 - 2009, semester 1)","","",""
"LING2402","","C","LING2402 - Structure of the English Language","","",""
"LING2402.200820","LING2402","S","(2008 - 2009, Semester 2)","","",""
"LING2404","","C","LING2404 - Structure of the English Language","","",""
"LING2404.200620","LING2404","S","(2006 - 2007, Semester 2)","","",""
"LING2404.200720","LING2404","S","(2007 - 2008, Semester 2)","","",""
"LING2501","","C","LING2501 - Language, Gender and Society","","",""
"LING2501.200510","LING2501","S","(2005 - 2006, Semester 1)","","",""
"LING2501.200610","LING2501","S","(2006 - 2007, Semester 1)","","",""
"LING2501.200810","LING2501","S","(2008 - 2009, Semester 1)","","",""
"LING2801","","C","LING2801 - Phonology","","",""
"LING2801.200510","LING2801","S","(2005 - 2006, Semester 1)","","",""
"LING2801.200610","LING2801","S","(2006 - 2007, Semester 1)","","",""
"LING2801.200810","LING2801","S","(2008 - 2009, Semester 1)","","",""
"LING2802","","C","LING2802 - Syntax","","",""
"LING2802.200420","LING2802","S","(2004 - 2005, Semester 2)","","",""
"LING2802.200520","LING2802","S","(2005 - 2006, Semester 2)","","",""
"LING2802.200620","LING2802","S","(2006 - 2007, Semester 2)","","",""
"LING2802.200820","LING2802","S","(2008 - 2009, Semester 2)","","",""
"LING3005","","C","LING3005 - The Study of Caribbean Words","","",""
"LING3005.Training.JAllsopp","LING3005","S","(Workshop - Jeanette Allsopp)","","",""
"LING3201","","C","LING3201 - Caribbean Dialectology","","",""
"LING3201.200530","LING3201","S","(2005 - 2006, Summer)","","",""
"LING3201.200610","LING3201","S","(2006 - 2007, Semester 1)","","",""
"LING3202","","C","LING3202 - Creole Linguistics","","",""
"LING3202.200530","LING3202","S","(2005 - 2006, Summer)","","",""
"LING3202.200620","LING3202","S","(2006 - 2007, Semester 2)","","",""
"LING3202.200820","LING3202","S","(2008 - 2009, Semester 2)","","",""
"LING3301","","C","LING3301 - Pragmatics of Discourse","","",""
"LING3301.200420","LING3301","S","(2004 - 2005, Semester 2)","","",""
"LING3301.200810","LING3301","S","(2008 - 2009, Semester 1)","","",""
"LING3501","","C","LING3501 - Social and Linguistic History of the Caribbean","","",""
"LING3501.200620","LING3501","S","(2006 - 2007, Semester 2)","","",""
"LING3501.200820","LING3501","S","(2008 - 2009, Semester 2)","","",""
"LING6005","","C","LING6005 - The Development of Theoretical Linguistics","","",""
"LING6005.200615","LING6005","S","(2006 - 2007, Year)","","",""
"LING6102","","C","LING6102 - First and Second Language Acquisition: Issues and Research","","",""
"LING6102.200615","LING6102","S","(2006 - 2007, Year)","","",""
"LING6102.200715","LING6102","S","(2007 - 2008, Year)","","",""
"LING6105","","C","LING6105 - TESOL","","",""
"LING6105.200410","LING6105","S","(2004 - 2005, Semester 1)","","",""
"LING6105.200510","LING6105","S","(2005 - 2006, Semester 1)","","",""
"LING6701","","C","LING6701 - Applied Linguistics Research","","",""
"LING6701.200615","LING6701","S","(2006 - 2007, Year)","","",""
"LING_Proficiency_2006year","","C","Proficiency in English","","",""
"LING_Proficiency_2006year.default","LING_Proficiency_2006year","S","Proficiency in English","","",""
"LITS2306","","C","LITS2306 - History Of Literary Criticism","","",""
"LITS2306.200610","LITS2306","S","(2006 - 2007, Semester 1)","","",""
"LITS2604","","C","LITS2604 - Creative Writing: Prose Fiction","","",""
"LITS2604.200710","LITS2604","S","(2007 - 2008, Semester 1)","","",""
"LITS3303","","C","LITS3303 - Modern Critical Theory","","",""
"LITS3303.200610","LITS3303","S","(2006 - 2007, Semester 1)","","",""
"LITS3501","","C","LITS3501 - Advanced Seminar in West Indian Literature","","",""
"LITS3501.200510","LITS3501","S","(2005 - 2006, Semester 1)","","",""
"LITS3501.Training.OCallaghan","LITS3501","S","(Workshop - Evelyn O'Callaghan)","","",""
"LITS3601","","C","LITS3601 - African Literature I","","",""
"LITS3601.200710","LITS3601","S","(2007 - 2008, Semester 1)","","",""
"LITS3603","","C","LITS3603 - African Film","","",""
"LITS3603.200710","LITS3603","S","(2007 - 2008, Semester 1)","","",""
"MATH1100","","C","MATH1100 - Basic Introductory Maths","","",""
"MATH1100.200710","MATH1100","S","(2007 - 2008, Semester 1)","","",""
"MATH1100.200730","MATH1100","S","(2007 - 2008, Summer)","","",""
"MATH1110","","C","MATH1110 - Applied Statistics","","",""
"MATH1110.200720","MATH1110","S","2007 - 2008, Semester 2","","",""
"MATH1110.200810","MATH1110","S","(2008 - 2009, Semester 1)","","",""
"MATH1110.200820","MATH1110","S","(2008 - 2009, Semester 2)","","",""
"MATH1120","","C","Math1120 - Calculus 1","","",""
"MATH1120.200810","MATH1120","S","(2008 - 2009, Semester 1)","","",""
"MATH1120.200820","MATH1120","S","(2008 - 2009, Semester 2)","","",""
"MATH2100","","C","MATH2100 - Abstract Algebra","","",""
"MATH2100.200520","MATH2100","S","(2005 - 2006, Semester 2)","","",""
"MATH2100.200620","MATH2100","S","(2006 - 2007, Semester 2)","","",""
"MATH3170","","C","MATH3170 - Advanced Algebra","","",""
"MATH3170.200520","MATH3170","S","(2005 - 2006, Semester 2)","","",""
"MATH3170.200620","MATH3170","S","(2006 - 2007, Semester 2)","","",""
"MATH3190","","C","MATH3190 - Matrix Analysis","","",""
"MATH3190.200610","MATH3190","S","(2006 - 2007, Semester 1)","","",""
"MATHS1100.200810","MATH1100","S","(2008 - 2009, Semester 1)","","",""
"MD625","","C","MD625 - Anaesthesia and Intensive Care: DM Programme","","",""
"MD625.200815","MD625","S","(2008 - 2009, Year)","","",""
"MDSC1000","","C","MDSC1000 - Fundamentals of Disease & Treatment ? Immunology","","",""
"MDSC1000.200810","MDSC1000","S","(2008 - 2009, Semester 1)","","",""
"MDSC1103","","C","MDSC1103 - Meisis to Man - An Introduction to Embryology and Histology","","",""
"MDSC1103.200810","MDSC1103","S","(2008 - 2009, Semester 1)","","",""
"MDSC1104","","C","MDSC1104 - Introduction to  Molecular Medicine","","",""
"MDSC1104.200810","MDSC1104","S","(2008 - 2009, Semester 1)","","",""
"MDSC1105","","C","MDSC1105 - Locomotor System","","",""
"MDSC1105.200810","MDSC1105","S","(2008 - 2009, Semester 1)","","",""
"MDSC1201","","C","MDSC1201 - Cell Biology","","",""
"MDSC1201.200810","MDSC1201","S","(2008 - 2009, Semester 1)","","",""
"MEDTEST","","C","Test Course - Priscilla Richardson","","",""
"MEDTEST.200810","MEDTEST","S","(2008 - 2009, Semester 1)","","",""
"METE1000","","C","METE1000 - Introduction to Physical Meteorology and Weather Observations","","",""
"METE1000.200810","METE1000","S","(2008 - 2009, Semester 1)","","",""
"METE1010","","C","METE1010 - Introduction to Meteorology I","","",""
"METE1010.200710","METE1010","S","(2007 - 2008, Semester 1)","","",""
"METE1200","","C","METE1200 - Oceans and Climate","","",""
"METE1200.200810","METE1200","S","(2008 - 2009, Semester 1)","","",""
"METE2100","","C","METE2200 - Synoptic Meteorology I","","",""
"METE2100.200530","METE2100","S","(2005 - 2006, Summer)","","",""
"METE2100.200720","METE2100","S","(2007 - 2008, Semester 2)","","",""
"METE2200.200820","METE2100","S","(2008 - 2009, Semester 2)","","",""
"METE3100","","C","METE3100 - Dynamic Meteorology II","","",""
"METE3100.200530","METE3100","S","(2005 - 2006, Summer)","","",""
"METE3200","","C","METE3200 - Synoptic Meteorology II","","",""
"METE3200.200810","METE3200","S","(2008 - 2009, Semester 1)","","",""
"METE3300","","C","METE3300 - Tropical Meteorology","","",""
"METE3300.200820","METE3300","S","(2008 - 2009, Semester 2)","","",""
"MGMT1000","","C","MGMT1000 - Fundamentals of Computers","","",""
"MGMT1000.200410","MGMT1000","S","(2004 - 2005, Semester 1)","","",""
"MGMT1000.200420","MGMT1000","S","(2004 - 2005, Semester 2)","","",""
"MGMT1000.200510","MGMT1000","S","(2005 - 2006, Semester 1)","","",""
"MGMT1000.200520","MGMT1000","S","(2005 - 2006, Semester 2)","","",""
"MGMT1000.200530","MGMT1000","S","(2005 - 2006, Summer)","","",""
"MGMT1000.200610","MGMT1000","S","(2006 - 2007, Semester 1)","","",""
"MGMT1000.200620","MGMT1000","S","(2006 - 2007, Semester 2)","","",""
"MGMT1000.200710","MGMT1000","S","(2007 - 2008, Semester 1)","","",""
"MGMT1000.200720","MGMT1000","S","(2007 - 2008, Semester 2)","","",""
"MGMT1000.200810","MGMT1000","S","(2008 - 2009, Semester 1)","","",""
"MGMT1000.200820","MGMT1000","S","(2008 - 2009, Semester 2)","","",""
"MGMT1000:200730","MGMT1000","S","(2007 - 2008, Summer)","","",""
"MGMT1001","","C","MGMT1001 - Principles of Management","","",""
"MGMT1001.200410","MGMT1001","S","(2004 - 2005, Semester 1)","","",""
"MGMT1001.200420","MGMT1001","S","(2004 - 2005, Semester 2)","","",""
"MGMT1001.200510","MGMT1001","S","(2005 - 2006, Semester 1)","","",""
"MGMT1001.200520","MGMT1001","S","(2005 - 2006, Semester 2)","","",""
"MGMT1001.200530","MGMT1001","S","(2005 - 2006, Summer)","","",""
"MGMT1001.200610","MGMT1001","S","(2006 - 2007, Semester 1)","","",""
"MGMT1001.200620","MGMT1001","S","(2006 - 2007, Semester 2)","","",""
"MGMT1001.200710","MGMT1001","S","(2007 - 2008, Semester 1)","","",""
"MGMT1001.200720","MGMT1001","S","(2007 - 2008, Semester 2)","","",""
"MGMT1001.200730","MGMT1001","S","(2007 - 2008, Summer)","","",""
"MGMT1001.200810","MGMT1001","S","(2008 - 2009, Semester 1)","","",""
"MGMT1001.200820","MGMT1001","S","(2008 - 2009, Semester 2)","","",""
"MGMT2005","","C","MGMT2005 - Microcomputer Applications for Management","","",""
"MGMT2005.200410","MGMT2005","S","(2004 - 2005, Semester 1)","","",""
"MGMT2005.200510","MGMT2005","S","(2005 - 2006, Semester 1)","","",""
"MGMT2005.200520","MGMT2005","S","(2005 - 2006, Semester 2)","","",""
"MGMT2005.200530","MGMT2005","S","(2005 - 2006, Summer)","","",""
"MGMT2005.200610","MGMT2005","S","(2006 - 2007, Semester 1)","","",""
"MGMT2005.200620","MGMT2005","S","(2006 - 2007, Semester 2)","","",""
"MGMT2005.200630","MGMT2005","S","(2006 - 2007, Summer)","","",""
"MGMT2005.200710","MGMT2005","S","(2007 - 2008, Semester 1)","","",""
"MGMT2005.200720","MGMT2005","S","(2007 - 2008, Semester 2)","","",""
"MGMT2005.200730","MGMT2005","S","(2007 - 2008, Summer)","","",""
"MGMT2005.200810","0000","S","(2008 - 2009, Semester 1)","","",""
"MGMT2005.200820","MGMT2005","S","(2008 - 2009, Semester 2)","","",""
"MGMT2005_check.200410","MGMT2005","S","(2004 - 2005, Semester 1) - 1","","",""
"MGMT2006","","C","MGMT2006 - Management Information Systems I","","",""
"MGMT2006.200420","MGMT2006","S","(2004 - 2005, Semester 2)","","",""
"MGMT2006.200510","MGMT2006","S","(2005 - 2006, Semester 1)","","",""
"MGMT2006.200520","MGMT2006","S","(2005 - 2006, Semester 2)","","",""
"MGMT2006.200530","MGMT2006","S","(2005 - 2006, Summer)","","",""
"MGMT2006.200610","MGMT2006","S","(2006 - 2007, Semester 1)","","",""
"MGMT2006.200620","MGMT2006","S","(2006 - 2007, Semester 2)","","",""
"MGMT2006.200630","MGMT2006","S","(2006 - 2007, Summer)","","",""
"MGMT2006.200710","MGMT2006","S","(2007 - 2008, Semester 1)","","",""
"MGMT2006.200720","MGMT2006","S","(2007 - 2008, Semester 2)","","",""
"MGMT2006.200730","MGMT2006","S","(2007 - 2008, Summer)","","",""
"MGMT2006.200810","MGMT2006","S","(2008 - 2009, Semester 1)","","",""
"MGMT2006.200820","MGMT2006","S","(2008 - 2009, Semester 2)","","",""
"MGMT2008","","C","MGMT2008 - Organisational Behaviour","","",""
"MGMT2008.200410","MGMT2008","S","(2004 - 2005, Semester 1)","","",""
"MGMT2008.200510","MGMT2008","S","(2005 - 2006, Semester 1)","","",""
"MGMT2008.200520","MGMT2008","S","(2005 - 2006, Semester 2)","","",""
"MGMT2008.200530","MGMT2008","S","(2005 - 2006, Summer)","","",""
"MGMT2008.200610","MGMT2008","S","(2006 - 2007, Semester 1)","","",""
"MGMT2008.200620","MGMT2008","S","(2006 - 2007, Semester 2)","","",""
"MGMT2008.200710","MGMT2008","S","(2007 - 2008, Semester 1)","","",""
"MGMT2008.200720","MGMT2008","S","(2007 - 2008, Semester 2)","","",""
"MGMT2008.200730","MGMT2008","S","(2007 - 2008, Summer)","","",""
"MGMT2008.200810","MGMT2008","S","(2008 - 2009, Semester 1)","","",""
